TotInstall,Latitude,Longitude
2,41.961451,-87.696929
3,41.841655,-87.734366
1,41.844277,-87.6605
2,41.930698,-87.723422
2,41.930698,-87.723422
1,41.841623,-87.73282
3,41.843479,-87.635259
1,41.79389,-87.69285
1,41.840626,-87.685089
1,41.86646,-87.694779
1,41.931239,-87.710705
1,41.932041,-87.639421
2,41.931755,-87.65275
3,41.961451,-87.697651
1,41.866708,-87.694889
1,41.77926,-87.692703
1,41.930069,-87.806274
1,41.931826,-87.657969
2,41.932052,-87.657763
2,41.879251,-87.634808
1,41.882433,-87.626359
1,41.895127,-87.620939
2,41.886518,-87.629682
1,41.880802,-87.634949
3,41.932888,-87.645199
1,41.932888,-87.645199
1,41.932888,-87.645199
1,41.933287,-87.636302
1,41.932302,-87.712872
1,41.937695,-87.697929
1,41.959528,-87.698606
1,41.8844,-87.696531
1,41.968601,-87.698781
1,42.012177,-87.699865
1,41.932035,-87.717052
2,41.93331,-87.636113
1,41.932732,-87.653754
1,41.932646,-87.663356
1,41.894325,-87.696994
2,41.933067,-87.645001
2,41.79351,-87.694129
3,41.878299,-87.630624
2,41.85267,-87.634126
1,41.852938,-87.696156
1,41.924955,-87.698028
1,41.840249,-87.725472
1,41.917355,-87.697744
2,41.932932,-87.658916
2,41.933078,-87.659288
1,41.778979,-87.694115
2,41.933043,-87.658861
1,41.793811,-87.694729
2,41.932231,-87.73943
1,42.004933,-87.700497
1,41.933749,-87.644797
1,42.012207,-87.700474
2,41.933315,-87.660051
1,41.933629,-87.653657
1,41.842987,-87.618945
2,41.924939,-87.698906
1,41.932539,-87.75663
3,41.93171,-87.796531
1,41.934043,-87.644203
3,41.934042,-87.645662
1,41.886643,-87.626124
2,41.881808,-87.63499
3,41.884323,-87.635047
2,41.934338,-87.644311
1,41.933639,-87.639463
1,41.848007,-87.696253
1,41.990487,-87.700893
3,41.933761,-87.656092
1,41.84902,-87.696931
1,41.933784,-87.658928
1,41.931951,-87.699341
1,41.933878,-87.654003
1,41.842252,-87.652837
2,41.933933,-87.66039
1,41.85538,-87.698096
1,41.85538,-87.698096
1,41.841778,-87.657517
2,41.881931,-87.626873
2,41.881201,-87.632185
8,41.935019,-87.646866
1,41.841496,-87.657611
1,41.77918,-87.695978
1,41.939482,-87.700407
6,41.939482,-87.700407
2,41.934951,-87.646461
3,41.93289,-87.806385
1,41.841262,-87.649378
2,41.841262,-87.649378
4,41.934405,-87.668656
1,41.935232,-87.644037
1,41.851767,-87.699163
1,41.934678,-87.668303
1,41.728359,-87.552924
1,41.935232,-87.648939
1,41.77894,-87.696758
1,41.841161,-87.658679
2,41.74249,-87.696239
1,41.93575,-87.644388
3,41.935428,-87.654036
1,41.935424,-87.654042
2,41.870894,-87.699378
1,41.934912,-87.662267
2,41.935324,-87.663794
2,41.934744,-87.716421
1,41.733846,-87.552494
1,41.840502,-87.614444
2,41.842677,-87.614337
1,41.7792,-87.697333
1,41.786201,-87.697518
1,41.896127,-87.700796
1,41.934384,-87.733667
1,41.934726,-87.708516
1,41.744781,-87.55239
5,41.65717,-87.552594
1,41.935165,-87.662552
1,41.924923,-87.701187
2,41.882994,-87.700036
2,41.93546,-87.668325
2,41.935522,-87.66344
1,41.786198,-87.697712
3,41.93511,-87.680462
1,41.931899,-87.701783
2,41.935446,-87.668687
2,41.935426,-87.678443
1,41.779196,-87.697588
1,41.840257,-87.628851
1,41.7281,-87.551924
2,41.935506,-87.662571
1,41.990281,-87.703613
2,41.936043,-87.63949
3,41.878314,-87.629425
1,41.894739,-87.627891
1,41.880339,-87.745079
4,41.885941,-87.626973
8,41.885941,-87.626973
3,41.885941,-87.626973
6,41.885941,-87.626973
0,41.882649,-87.632447
2,41.881499,-87.637186
10,41.896808,-87.629369
2,41.896808,-87.629369
1,41.89419,-87.629259
2,41.894991,-87.62923
2,41.83849,-87.619324
1,41.793991,-87.61888
1,41.889643,-87.620322
0,41.885903,-87.765241
1,41.88658,-87.716646
1,41.886763,-87.658999
3,41.87802,-87.630914
1,41.87804,-87.629415
4,41.878029,-87.632912
1,41.878011,-87.631914
1,41.878103,-87.626159
1,41.878103,-87.626159
2,41.877594,-87.636944
1,41.845552,-87.63431
2,41.879478,-87.635396
1,41.891642,-87.635717
1,41.883298,-87.6355
3,41.743534,-87.55109
1,41.936162,-87.668648
1,41.936606,-87.644355
2,41.936105,-87.663851
1,41.935057,-87.770166
1,41.839811,-87.646391
3,41.840587,-87.617697
3,41.840587,-87.617697
2,41.83863,-87.717254
1,41.997575,-87.704649
1,41.922519,-87.702687
1,41.936207,-87.668335
1,41.936597,-87.644071
2,41.936597,-87.644071
1,41.936586,-87.647748
1,41.936257,-87.663667
2,41.972046,-87.70398
2,41.936398,-87.65413
1,41.692571,-87.615775
2,41.739986,-87.617645
1,41.794344,-87.619062
1,41.889509,-87.620332
1,41.878043,-87.629118
2,41.878278,-87.616991
2,41.878014,-87.631619
2,41.878135,-87.624037
1,41.713311,-87.631095
3,41.888967,-87.636247
2,41.880558,-87.635451
1,41.911056,-87.636802
1,41.936847,-87.644396
3,41.935257,-87.766561
1,41.729922,-87.550743
1,41.936624,-87.664174
1,41.936727,-87.644029
3,41.935751,-87.74939
1,41.934997,-87.795777
1,41.839507,-87.646483
2,41.935779,-87.746581
1,41.729929,-87.550308
1,41.936792,-87.668728
1,41.917567,-87.703495
1,41.917567,-87.703495
1,41.893814,-87.635867
1,41.93431,-87.783538
3,41.93431,-87.783538
2,41.93431,-87.783538
3,41.852846,-87.70194
2,41.870234,-87.701737
1,41.873867,-87.70186
2,41.839223,-87.635151
5,41.917298,-87.703406
1,41.93738,-87.64442
1,41.936893,-87.644036
2,41.839283,-87.654482
2,41.936601,-87.680507
1,41.875793,-87.702471
2,41.899088,-87.70391
1,41.729964,-87.549645
2,41.924623,-87.703238
1,41.937416,-87.668502
1,41.936985,-87.64404
1,41.839257,-87.653777
1,41.839257,-87.653777
1,41.72813,-87.549475
1,41.77888,-87.699811
1,41.92489,-87.703429
1,41.885708,-87.735424
2,41.937477,-87.654208
2,41.728132,-87.54931
3,41.937509,-87.653848
1,41.937509,-87.653848
1,41.778878,-87.699948
1,41.917249,-87.704324
1,41.937415,-87.659052
1,41.95407,-87.704857
1,41.878042,-87.626184
1,41.93729,-87.665574
2,41.887032,-87.624361
1,41.937585,-87.665465
1,41.884602,-87.635723
1,41.743346,-87.550582
1,41.877755,-87.647054
1,41.882129,-87.686399
1,41.892314,-87.629225
1,41.877909,-87.631945
1,41.87803,-87.624576
2,41.87803,-87.624576
2,41.878001,-87.626184
3,41.885853,-87.636059
1,41.730143,-87.548423
2,41.726587,-87.548228
1,41.937974,-87.644385
1,41.937391,-87.727257
2,41.836739,-87.704983
2,41.837889,-87.643985
2,41.837889,-87.643985
1,41.691669,-87.698507
3,41.975852,-87.70637
1,41.921614,-87.704494
1,41.937672,-87.644199
2,41.937672,-87.644199
2,41.938161,-87.653942
2,41.836574,-87.684572
1,41.778906,-87.70084
1,41.968386,-87.706163
2,41.877758,-87.636471
1,41.895432,-87.636166
1,41.938363,-87.668434
2,41.938289,-87.644461
1,41.69172,-87.698664
5,41.975899,-87.706736
1,41.938408,-87.66662
1,41.838136,-87.613242
1,41.838136,-87.613242
1,41.85165,-87.703337
1,41.81556,-87.702426
1,41.9384,-87.654244
1,41.887085,-87.655858
1,41.9385,-87.644455
1,41.938245,-87.644098
2,41.938577,-87.666856
1,41.938553,-87.6444
1,41.938456,-87.654245
1,41.691717,-87.69882
1,41.975638,-87.707221
1,41.917289,-87.705827
1,41.735291,-87.701164
1,41.938787,-87.667151
1,41.937264,-87.774763
3,41.937373,-87.766631
2,41.93873,-87.649032
1,41.93873,-87.649032
1,41.93856,-87.644177
1,41.937617,-87.746658
2,41.938785,-87.644189
1,41.809497,-87.618997
2,41.895697,-87.636311
1,41.858636,-87.704056
2,41.936991,-87.806566
1,41.87719,-87.704455
1,41.938762,-87.654236
1,41.93918,-87.653894
1,41.938931,-87.667875
1,41.838046,-87.700112
2,41.938982,-87.675718
1,41.830951,-87.618784
3,41.894876,-87.619755
2,41.89141,-87.636154
1,41.939176,-87.668807
2,41.938026,-87.76173
1,41.836195,-87.665889
1,41.872924,-87.70468
2,41.968323,-87.707649
1,41.837158,-87.641553
1,41.93926,-87.644145
1,41.939143,-87.65017
2,41.975901,-87.707904
2,41.939291,-87.644114
1,41.93932,-87.644115
1,41.939288,-87.668315
2,41.939332,-87.653897
1,41.939218,-87.663535
1,41.87794,-87.626184
1,41.70633,-87.630936
2,41.938234,-87.722669
1,41.938234,-87.722669
1,41.939128,-87.657829
1,41.939558,-87.644122
1,41.939559,-87.668222
1,41.880857,-87.705367
1,41.939641,-87.644487
1,41.877856,-87.629445
5,41.877948,-87.624575
1,41.939671,-87.644488
1,41.794313,-87.618665
2,41.865,-87.617729
1,41.887331,-87.653514
2,41.888147,-87.631205
2,41.888147,-87.631205
2,41.830985,-87.634841
1,41.892551,-87.636443
1,41.730218,-87.546758
2,41.940051,-87.650928
1,41.940247,-87.707735
3,41.940045,-87.655434
3,41.940166,-87.639626
3,41.836382,-87.618336
1,41.844617,-87.705192
1,41.851823,-87.705328
1,41.965722,-87.708637
1,41.884545,-87.706691
2,41.866454,-87.705731
2,41.938749,-87.761451
2,41.835658,-87.646049
2,41.917247,-87.707163
1,41.917247,-87.707163
2,41.939884,-87.66387
2,41.940107,-87.653922
2,41.939903,-87.668613
2,41.938777,-87.766679
3,41.940173,-87.653098
2,41.836026,-87.650963
1,41.931849,-87.707817
2,41.888177,-87.632314
1,41.877793,-87.632556
3,41.877811,-87.631582
1,41.88415,-87.632409
4,41.940448,-87.644492
1,41.940437,-87.644537
1,41.93892,-87.76663
3,41.934071,-87.707999
1,41.778166,-87.703645
2,41.940483,-87.644179
1,41.835827,-87.650903
1,41.940242,-87.669184
1,41.793651,-87.704504
3,41.940268,-87.678535
2,41.924837,-87.7085
0,41.924837,-87.7085
2,41.940434,-87.653941
1,41.835394,-87.655768
1,41.89544,-87.707473
10,41.97561,-87.709605
1,41.940848,-87.649471
1,41.921231,-87.708551
1,41.9683,-87.709435
1,41.793594,-87.704937
2,41.837061,-87.706207
1,41.940619,-87.678516
2,41.938764,-87.806595
2,41.939327,-87.754068
1,41.691411,-87.70229
2,41.902933,-87.707796
2,41.835336,-87.646402
1,41.924805,-87.708936
1,41.877397,-87.647327
1,41.940711,-87.668801
1,41.778157,-87.704149
1,41.890412,-87.709193
5,41.835713,-87.623182
2,41.940795,-87.668512
4,41.970431,-87.710056
2,41.835709,-87.620424
1,41.961049,-87.709757
1,41.941232,-87.649483
1,41.94145,-87.644252
1,41.887506,-87.642716
3,41.878504,-87.707242
4,41.878504,-87.707242
3,41.879764,-87.706854
3,41.94132,-87.644609
1,41.982879,-87.710534
1,41.940648,-87.726087
1,41.926393,-87.709673
2,41.926393,-87.709673
1,41.940844,-87.678552
1,41.691675,-87.702623
1,41.940928,-87.654333
2,41.940928,-87.654333
1,41.975921,-87.710415
1,41.940514,-87.699714
1,41.778818,-87.704519
3,41.878233,-87.707385
1,41.691674,-87.702682
1,41.940982,-87.66859
1,41.834678,-87.646062
4,41.875503,-87.626541
2,41.875503,-87.626541
3,41.882667,-87.629359
2,41.882666,-87.632281
1,41.887581,-87.624694
1,41.922131,-87.637561
2,41.754006,-87.549049
3,41.941633,-87.668839
5,41.94095,-87.690808
1,41.941899,-87.649429
1,41.941929,-87.654369
2,41.941242,-87.704174
2,41.834506,-87.635253
2,41.983148,-87.711447
1,41.924805,-87.710893
2,41.910138,-87.709553
1,41.941634,-87.668594
1,41.942106,-87.644365
2,41.940515,-87.766432
1,41.941732,-87.669885
1,41.941701,-87.669755
1,41.777863,-87.705787
2,41.869892,-87.70846
2,41.982964,-87.711441
3,41.889652,-87.709924
2,41.924839,-87.710935
1,41.941734,-87.670293
1,41.940699,-87.76674
2,41.834402,-87.635148
2,41.834402,-87.635148
2,41.765537,-87.617305
2,41.811606,-87.633173
2,41.940747,-87.766742
2,41.968567,-87.711391
1,41.988609,-87.712191
1,41.80692,-87.706911
2,41.940252,-87.806645
1,41.942428,-87.644295
3,41.942139,-87.657543
1,41.877806,-87.624572
1,41.877806,-87.624572
2,41.877806,-87.624572
2,41.940302,-87.807009
2,41.924871,-87.711105
2,41.924509,-87.711105
1,41.942395,-87.649497
1,41.844619,-87.708398
1,41.699008,-87.542833
1,41.928199,-87.711257
1,41.8933,-87.619335
1,41.887595,-87.624424
1,41.887595,-87.624424
1,41.877208,-87.647104
2,41.877747,-87.627494
2,41.877778,-87.625914
12,41.830852,-87.635081
1,41.830852,-87.635081
2,41.897236,-87.636917
1,41.886413,-87.635831
4,41.764477,-87.705696
7,41.942169,-87.66977
1,41.844381,-87.708841
1,41.942526,-87.668639
2,41.942712,-87.652588
1,41.942628,-87.663656
1,41.942628,-87.663656
1,41.939217,-87.711411
1,41.816685,-87.618223
1,41.802221,-87.618457
1,41.802221,-87.618457
1,41.94252,-87.670832
1,41.942766,-87.663655
1,41.69137,-87.704809
1,41.918262,-87.637784
1,41.691638,-87.704846
1,41.961291,-87.712296
1,41.749958,-87.706452
2,41.968547,-87.712582
2,41.864388,-87.709691
1,41.961291,-87.712352
1,41.942849,-87.670652
6,41.93917,-87.71169
1,41.793307,-87.707702
3,41.968277,-87.712629
3,41.943327,-87.644915
1,41.942957,-87.671224
2,41.942818,-87.664016
2,41.942818,-87.664016
1,41.94239,-87.681862
1,41.942865,-87.663654
12,41.833405,-87.626841
1,41.884196,-87.619522
1,41.884196,-87.619522
6,41.884196,-87.619522
1,41.918457,-87.637901
1,41.942702,-87.730011
1,41.690012,-87.622285
2,41.888495,-87.634158
1,41.918438,-87.637875
3,41.942196,-87.776472
3,41.942196,-87.776472
5,41.942196,-87.776472
4,41.942196,-87.776472
7,41.943569,-87.653663
1,41.943003,-87.720125
2,41.943477,-87.663961
1,41.943283,-87.688354
1,41.832374,-87.645077
2,41.83247,-87.646253
2,41.831373,-87.717076
2,41.831373,-87.717076
1,41.691578,-87.705842
1,41.84456,-87.710058
1,41.753464,-87.707583
1,41.939334,-87.712557
1,41.939334,-87.712557
3,41.975809,-87.713659
1,41.88474,-87.711357
1,41.968489,-87.713506
1,41.86649,-87.710786
2,41.943656,-87.653463
2,41.970133,-87.713545
1,41.924583,-87.712247
1,41.866221,-87.710779
1,41.691611,-87.705901
2,41.941945,-87.80671
1,41.943632,-87.671015
1,41.750683,-87.633273
1,41.943661,-87.671016
2,41.943661,-87.671016
1,41.943775,-87.663661
1,41.74999,-87.707762
1,41.702681,-87.540655
1,41.943707,-87.67126
1,41.83177,-87.678806
1,41.83177,-87.678806
1,41.83177,-87.678806
2,41.943963,-87.654234
2,41.831684,-87.681226
1,41.942675,-87.761899
1,41.917482,-87.712317
2,41.950325,-87.71361
1,41.924738,-87.713449
1,41.924536,-87.713504
1,41.931847,-87.713117
2,41.893801,-87.637459
2,41.990437,-87.715408
2,41.943501,-87.719777
1,41.944476,-87.663682
1,41.94378,-87.688002
2,41.831567,-87.675419
1,41.875367,-87.712009
1,41.943859,-87.671778
1,41.942201,-87.813168
2,41.832338,-87.617507
3,41.964888,-87.714089
1,41.887919,-87.661489
1,41.944491,-87.645236
1,41.944491,-87.645236
2,41.6798,-87.616344
2,41.887659,-87.662314
3,41.975559,-87.715181
1,41.833426,-87.624863
1,41.830868,-87.685094
1,41.944685,-87.663687
1,41.691596,-87.707397
1,41.691596,-87.707397
1,41.887649,-87.665673
2,41.849878,-87.636405
2,41.943162,-87.82909
2,41.944342,-87.705328
2,41.945131,-87.645644
1,41.961211,-87.715417
1,41.961211,-87.715417
1,41.867357,-87.62624
3,41.886686,-87.627112
2,41.88162,-87.623991
2,41.886651,-87.629052
1,41.794886,-87.617415
2,41.865,-87.617729
1,41.918455,-87.638013
2,41.883282,-87.637141
2,41.945194,-87.681087
1,41.945194,-87.681087
3,41.945194,-87.681087
1,41.945293,-87.664009
1,41.830894,-87.626747
1,41.77807,-87.710622
1,41.901444,-87.714152
1,41.702616,-87.538744
1,41.944609,-87.739465
1,41.830917,-87.605401
2,41.830603,-87.643464
1,41.924582,-87.714623
2,41.904444,-87.714389
1,41.945352,-87.663706
1,41.830698,-87.626798
2,41.86747,-87.618839
2,41.887121,-87.774818
1,41.889787,-87.637422
1,41.945521,-87.672575
3,41.9412,-87.714469
2,41.830471,-87.619113
2,41.968501,-87.716598
3,41.829884,-87.671403
1,41.830607,-87.623066
2,41.990119,-87.717337
1,41.945947,-87.663732
2,41.829885,-87.646224
2,41.946194,-87.646323
2,41.688097,-87.537474
3,41.688097,-87.537474
2,41.688097,-87.537474
1,41.975563,-87.717352
1,41.975563,-87.717352
1,41.924503,-87.715141
4,41.950021,-87.716722
1,41.942187,-87.716242
3,41.946575,-87.656064
2,41.830055,-87.638942
2,41.946327,-87.664107
2,41.829041,-87.69249
3,41.886167,-87.714711
2,41.946659,-87.71673
1,41.891682,-87.618848
2,41.891682,-87.618848
1,41.887757,-87.664164
2,41.881793,-87.637243
2,41.947992,-87.643145
2,41.961228,-87.717197
1,41.990428,-87.718048
2,41.946529,-87.654025
1,41.94644,-87.663748
1,41.844274,-87.714006
1,41.924503,-87.715584
2,41.875772,-87.706049
2,41.881298,-87.626339
3,41.881298,-87.626339
2,41.891183,-87.61842
1,41.887954,-87.624696
2,41.880766,-87.637405
3,41.947222,-87.656587
1,41.946623,-87.708853
2,41.947463,-87.649633
2,41.9463,-87.735948
1,41.9463,-87.735948
2,41.947154,-87.671455
8,41.828952,-87.638798
5,41.827788,-87.634014
1,41.844482,-87.71491
2,41.875743,-87.715934
2,41.924713,-87.717099
1,41.854727,-87.715277
3,41.990406,-87.719026
1,41.866398,-87.715537
3,41.94651,-87.735721
2,41.94651,-87.735721
2,41.947159,-87.671094
1,41.947263,-87.66377
3,41.741297,-87.711996
2,41.902231,-87.716672
1,41.947318,-87.664133
2,41.93909,-87.717718
1,41.948226,-87.645875
1,41.890914,-87.618406
2,41.897969,-87.637517
1,41.702599,-87.535983
0,41.68802,-87.536005
1,41.70287,-87.535861
1,41.947343,-87.678736
1,41.858835,-87.7158
2,41.945525,-87.806859
1,41.948517,-87.646045
1,41.828368,-87.647832
4,41.94655,-87.719827
1,41.844509,-87.715711
1,41.777732,-87.713878
2,41.90193,-87.637992
1,41.947688,-87.664137
1,41.931996,-87.718554
1,41.961165,-87.719426
1,41.947414,-87.697895
1,41.924505,-87.718347
1,41.702567,-87.535053
2,41.947776,-87.663776
1,41.94775,-87.668724
1,41.735178,-87.615419
1,41.948359,-87.649632
1,41.932942,-87.718246
1,41.70256,-87.534971
2,41.947174,-87.730837
1,41.827344,-87.682918
0,41.895343,-87.717858
3,41.948123,-87.647924
1,41.948123,-87.647924
2,41.828216,-87.626314
1,41.931763,-87.718746
1,41.691979,-87.534912
1,41.70256,-87.534888
2,41.947086,-87.766621
2,41.945956,-87.806969
1,41.947539,-87.707653
1,41.947927,-87.669069
1,41.948226,-87.674819
1,41.941141,-87.719086
1,41.948745,-87.649413
1,41.948745,-87.649413
4,41.929952,-87.718765
1,41.948348,-87.674497
3,41.948193,-87.654075
3,41.948783,-87.649515
1,41.948783,-87.649515
1,41.949266,-87.646069
1,41.948061,-87.663779
1,41.844189,-87.716497
2,41.827496,-87.64586
2,41.917131,-87.718263
2,41.849956,-87.716712
1,41.948493,-87.657689
1,41.947472,-87.737875
2,41.881296,-87.625978
2,41.881296,-87.625978
1,41.950606,-87.644829
2,41.950606,-87.644829
8,41.950606,-87.644829
3,41.948752,-87.688495
2,41.82695,-87.642525
5,41.70615,-87.713684
1,41.691501,-87.71332
2,41.917374,-87.719344
1,41.948808,-87.67847
1,41.866225,-87.717918
1,41.948786,-87.688134
1,41.949046,-87.674986
1,41.949046,-87.674986
2,41.949141,-87.664166
1,41.949204,-87.663807
1,41.777714,-87.715827
4,41.862228,-87.718199
1,41.70261,-87.533531
1,41.949562,-87.649273
1,41.949382,-87.658392
1,41.948433,-87.746975
3,41.953866,-87.721017
2,41.949626,-87.648824
1,41.949515,-87.658499
1,41.792507,-87.716436
1,41.793435,-87.716575
1,41.917382,-87.719998
1,41.917382,-87.719998
1,41.924691,-87.72025
1,41.748847,-87.715238
1,41.866409,-87.718226
1,41.949582,-87.663828
1,41.949629,-87.66383
1,41.949828,-87.648546
2,41.949828,-87.648546
1,41.949499,-87.664186
1,41.825533,-87.685838
1,41.949787,-87.648916
1,41.949735,-87.658679
4,41.948812,-87.75713
1,41.949217,-87.686064
1,41.983049,-87.722193
2,41.949919,-87.658405
2,41.949919,-87.658405
1,41.949818,-87.663841
2,41.825747,-87.667648
1,41.713139,-87.714775
1,41.826294,-87.646179
2,41.949956,-87.658858
2,41.947562,-87.829311
1,41.837127,-87.717946
1,41.831463,-87.717395
2,41.949625,-87.675393
2,41.949439,-87.713242
1,41.826935,-87.620615
2,41.902745,-87.637255
1,41.902745,-87.637255
1,41.893785,-87.638677
1,41.95036,-87.658764
1,41.949922,-87.664209
1,41.949922,-87.664209
1,41.950337,-87.663869
1,41.949534,-87.688152
1,41.960892,-87.722161
1,41.831425,-87.717889
1,41.866398,-87.718893
1,41.949995,-87.678457
1,41.949995,-87.678457
1,41.949514,-87.707717
1,41.949802,-87.673514
1,41.950807,-87.647381
2,41.825972,-87.624658
1,41.950737,-87.664011
1,41.891793,-87.626511
1,41.8772,-87.630927
2,41.877221,-87.629435
2,41.903818,-87.63809
2,41.952473,-87.645067
1,41.949262,-87.798756
0,41.825403,-87.619365
1,41.844421,-87.719815
1,41.951259,-87.659506
1,41.950696,-87.676194
1,41.949269,-87.798395
1,41.880653,-87.721013
1,41.951369,-87.649683
4,41.950833,-87.676233
2,41.691196,-87.715824
2,41.949319,-87.806981
1,41.904217,-87.7219
4,41.745137,-87.71733
1,41.950913,-87.676287
1,41.951244,-87.663906
1,41.777656,-87.718291
1,41.95129,-87.659959
1,41.951343,-87.663908
1,41.950996,-87.676747
1,41.777921,-87.718495
1,41.951116,-87.676423
1,41.909824,-87.722429
1,41.911895,-87.722498
1,41.968109,-87.724159
1,41.951488,-87.660125
2,41.951238,-87.676909
2,41.951238,-87.676909
2,41.950935,-87.710549
1,41.924414,-87.723249
1,41.950831,-87.747406
1,41.951533,-87.677104
1,41.778582,-87.718925
4,41.766751,-87.718751
1,41.877249,-87.625914
1,41.961131,-87.724553
2,41.951765,-87.663919
1,41.951809,-87.676898
1,41.951809,-87.676898
2,41.951486,-87.679695
1,41.951654,-87.669153
6,41.691172,-87.7168
1,41.852467,-87.721665
1,41.866351,-87.721945
3,41.881138,-87.632133
2,41.809085,-87.627384
1,41.952446,-87.683745
2,41.952446,-87.683745
1,41.968349,-87.725752
1,41.99029,-87.727185
3,41.823648,-87.62635
1,41.952696,-87.670045
1,41.822719,-87.689918
2,41.951732,-87.772005
2,41.880896,-87.72375
2,41.880627,-87.723742
2,41.881988,-87.723572
1,41.952803,-87.677998
1,41.749719,-87.720618
1,41.931951,-87.725345
2,41.953251,-87.654223
2,41.968118,-87.726453
1,41.924631,-87.725258
2,41.953089,-87.677788
1,41.953647,-87.654559
1,41.953065,-87.668835
2,41.931906,-87.725926
1,41.866106,-87.724046
1,41.953888,-87.649828
1,41.953438,-87.678037
3,41.749423,-87.720167
2,41.749423,-87.720167
1,41.952644,-87.747457
1,41.953768,-87.654618
1,41.807749,-87.722579
1,41.953374,-87.664319
1,41.822827,-87.616486
1,41.953742,-87.66366
1,41.953382,-87.669206
2,41.952874,-87.731229
1,41.953656,-87.678189
1,41.866103,-87.724463
1,41.953504,-87.668848
1,41.952768,-87.746545
1,41.736086,-87.720627
2,41.886525,-87.616884
1,41.953148,-87.747472
2,41.793769,-87.616308
1,41.88513,-87.625239
1,41.691808,-87.622825
1,41.685444,-87.622739
1,41.885941,-87.626692
3,41.88091,-87.626545
1,41.780324,-87.615468
4,41.89687,-87.617099
1,41.894383,-87.617532
3,41.886525,-87.616884
1,41.889103,-87.652317
2,41.87675,-87.630872
3,41.87675,-87.630872
3,41.876768,-87.629385
1,41.87686,-87.631735
1,41.876797,-87.627788
1,41.876797,-87.627788
8,41.876797,-87.627788
7,41.831011,-87.636674
3,41.881957,-87.638846
1,41.88203,-87.638885
2,41.911221,-87.63873
1,41.702771,-87.52641
0,41.953232,-87.766999
2,41.952952,-87.786586
1,41.954535,-87.654583
1,41.954535,-87.654583
2,41.954535,-87.654583
1,41.84432,-87.724621
1,41.800653,-87.723635
1,41.851762,-87.725012
1,41.902726,-87.726339
1,41.924614,-87.726967
2,41.953699,-87.727665
2,41.885577,-87.72606
1,41.885577,-87.72606
1,41.953463,-87.747222
4,41.953629,-87.747406
1,41.86612,-87.725212
1,41.821793,-87.621371
1,41.946519,-87.727639
1,41.954565,-87.663988
2,41.842271,-87.724777
1,41.769234,-87.615206
2,41.890941,-87.617397
3,41.893328,-87.617413
1,41.887342,-87.765041
1,41.889233,-87.635383
4,41.889211,-87.626673
4,41.889211,-87.626673
3,41.876772,-87.629107
1,41.87686,-87.631703
3,41.876922,-87.624071
4,41.876922,-87.624071
3,41.876838,-87.625904
1,41.692413,-87.633039
5,41.670563,-87.632188
1,41.892989,-87.638772
2,41.89537,-87.638704
1,41.934172,-87.639495
1,41.844333,-87.725015
2,41.91702,-87.727096
1,41.954572,-87.679262
4,41.924618,-87.727398
3,41.954537,-87.66888
1,41.844204,-87.725268
1,41.954006,-87.747459
1,41.77882,-87.723599
1,41.910051,-87.727316
1,41.95546,-87.650996
3,41.820561,-87.693422
1,41.953779,-87.727992
1,41.917023,-87.727486
1,41.786049,-87.723645
1,41.790603,-87.724017
1,41.844078,-87.725974
2,41.960818,-87.728705
1,41.844168,-87.726317
2,41.955262,-87.683815
1,41.876572,-87.648266
1,41.918133,-87.639007
1,41.924608,-87.728401
1,41.968364,-87.72967
2,41.95545,-87.67947
2,41.95545,-87.67947
4,41.954195,-87.748911
1,41.909996,-87.728154
2,41.869875,-87.726619
1,41.938948,-87.728597
1,41.990005,-87.729844
1,41.880842,-87.727054
1,41.844287,-87.727078
2,41.954845,-87.749264
1,41.909724,-87.728312
1,41.876715,-87.629064
2,41.876715,-87.629064
1,41.956246,-87.651766
1,41.692622,-87.612957
2,41.748854,-87.634557
2,41.897445,-87.626694
2,41.765862,-87.614787
1,41.758546,-87.614641
2,41.876765,-87.624555
1,41.956034,-87.680218
5,41.955172,-87.762235
2,41.955172,-87.762235
1,41.968302,-87.730627
1,41.955273,-87.752143
1,41.955967,-87.688385
1,41.820147,-87.64568
2,41.748446,-87.724403
2,41.748446,-87.724403
2,41.953449,-87.729635
1,41.956186,-87.679968
2,41.955625,-87.747517
1,41.876516,-87.650554
1,41.956441,-87.680149
1,41.818485,-87.704182
1,41.778768,-87.725957
3,41.956657,-87.649905
1,41.889376,-87.644668
1,41.957503,-87.654446
2,41.95353,-87.729914
1,41.819067,-87.626417
1,41.917026,-87.730403
3,41.818845,-87.694711
2,41.957488,-87.652164
1,41.956136,-87.750782
1,41.955861,-87.74163
2,41.956977,-87.680935
2,41.946456,-87.730842
1,41.957143,-87.680642
1,41.916999,-87.730592
1,41.889677,-87.632364
1,41.876639,-87.629062
0,41.876724,-87.625862
1,41.844265,-87.728103
3,41.990214,-87.733479
1,41.957615,-87.652244
1,41.880545,-87.729352
1,41.880814,-87.729395
1,41.957502,-87.688379
1,41.778761,-87.726892
1,41.957795,-87.688439
1,41.957198,-87.681085
1,41.876619,-87.629061
1,41.876686,-87.624554
1,41.876658,-87.626225
2,41.958176,-87.653022
3,41.958063,-87.649565
1,41.817353,-87.699199
1,41.817111,-87.699023
2,41.865141,-87.617506
1,41.889366,-87.688044
1,41.875061,-87.725632
2,41.93298,-87.639722
1,41.957842,-87.681475
2,41.957256,-87.79779
