Date,IUCR,Latitude,Longitude
2016-02-03 07:30:00,031A,41.890047463,-87.756031988
2016-02-03 07:30:00,0486,41.752512065,-87.578449047
2016-02-03 07:27:00,1150,41.735131248,-87.66182856
2016-02-03 07:24:00,4650,41.845586761,-87.702613208
2016-02-03 07:19:00,0326,41.78075616,-87.658232642
2016-02-03 07:15:00,0890,41.778984586,-87.635025125
2016-02-03 07:15:00,0910,41.921506709,-87.749920792
2016-02-03 07:15:00,0610,41.764701481,-87.641532337
2016-02-03 07:03:00,1156,41.92682903,-87.639162462
2016-02-03 07:00:00,2826,41.928369958,-87.775868955
2016-02-03 07:00:00,1121,41.846801978,-87.623527134
2016-02-03 07:00:00,0610,41.738730012,-87.65220232
2016-02-03 07:00:00,0810,41.885326396,-87.633919718
2016-02-03 07:00:00,0930,41.966612994,-87.710146501
2016-02-03 07:00:00,2820,41.924754961,-87.703017301
2016-02-03 07:00:00,031A,41.749200927,-87.699936934
2016-02-03 06:55:00,143A,41.739134999,-87.642810754
2016-02-03 06:45:00,0910,41.712456039,-87.620106677
2016-02-03 06:35:00,502P,41.893966155,-87.759298631
2016-02-03 06:15:00,0610,41.776583461,-87.672629494
2016-02-03 06:00:00,1310,41.756471162,-87.568763637
2016-02-03 06:00:00,0486,41.925355694,-87.737402802
2016-02-03 06:00:00,0810,41.856884052,-87.708485563
2016-02-03 06:00:00,1310,41.950566964,-87.67464064
2016-02-03 06:00:00,0620,41.933438013,-87.805365744
2016-02-03 06:00:00,0820,41.963620504,-87.778348859
2016-02-03 06:00:00,0890,41.889551923,-87.626649565
2016-02-03 06:00:00,1153,41.820401883,-87.701983597
2016-02-03 05:45:00,0810,41.91274336,-87.677516951
2016-02-03 05:45:00,0486,41.729598878,-87.660450085
2016-02-03 05:45:00,1360,41.901572414,-87.634392628
2016-02-03 05:30:00,0820,41.925398449,-87.652311296
2016-02-03 05:20:00,0560,41.953443342,-87.744957048
2016-02-03 05:00:00,2825,41.774256549,-87.597279523
2016-02-03 05:00:00,0820,41.918150951,-87.696299584
2016-02-03 04:50:00,1320,41.90824539,-87.674131751
2016-02-03 03:45:00,0850,41.866810739,-87.625817031
2016-02-03 03:44:00,2825,41.767430357,-87.572669404
2016-02-03 03:39:00,0486,41.795997702,-87.648457092
2016-02-03 03:39:00,1150,41.860237122,-87.720119223
2016-02-03 03:30:00,1320,41.884529343,-87.738928118
2016-02-03 03:19:00,1152,41.790068893,-87.64139533
2016-02-03 03:10:00,0460,41.808725704,-87.640681075
2016-02-03 03:10:00,0610,41.751013563,-87.620980989
2016-02-03 03:00:00,1310,41.986556597,-87.778351996
2016-02-03 02:50:00,0910,41.723886129,-87.585150812
2016-02-03 02:44:00,041A,41.77348038,-87.573741714
2016-02-03 02:30:00,0320,41.993892087,-87.660388215
2016-02-03 02:22:00,0486,41.75256078,-87.58211328
2016-02-03 02:15:00,1310,41.697042099,-87.631401112
2016-02-03 02:15:00,0334,41.893934284,-87.760610138
2016-02-03 02:07:00,0420,41.90387002,-87.728797365
2016-02-03 02:05:00,143A,41.971886748,-87.691605325
2016-02-03 02:05:00,0486,41.828134938,-87.667898544
2016-02-03 02:00:00,0460,41.836384555,-87.727987073
2016-02-03 02:00:00,2820,41.751685106,-87.664683149
2016-02-03 02:00:00,1320,41.922798738,-87.769597234
2016-02-03 02:00:00,0486,41.915732651,-87.690768342
2016-02-03 01:44:00,1310,41.869331608,-87.687091821
2016-02-03 01:32:00,1811,41.706039697,-87.554969167
2016-02-03 01:30:00,0910,41.961154829,-87.71117035
2016-02-03 01:30:00,0460,41.753322863,-87.584087076
2016-02-03 01:30:00,2890,41.753676598,-87.556361916
2016-02-03 01:30:00,0910,41.852153988,-87.677178245
2016-02-03 01:30:00,0320,41.884109548,-87.627899373
2016-02-03 01:30:00,0486,41.775507247,-87.645892552
2016-02-03 01:30:00,0630,41.750281487,-87.669194279
2016-02-03 01:12:00,2826,41.858633393,-87.622346444
2016-02-03 01:00:00,1310,41.768238429,-87.63601045
2016-02-03 01:00:00,0810,41.968374092,-87.716115753
2016-02-03 00:45:00,0810,41.946872579,-87.760474744
2016-02-03 00:30:00,0820,41.742538253,-87.657167426
2016-02-03 00:30:00,1310,41.901576568,-87.736808483
2016-02-03 00:30:00,0485,41.811576655,-87.669911375
2016-02-03 00:30:00,2820,41.972608287,-87.818505378
2016-02-03 00:30:00,2825,41.731850983,-87.634989984
2016-02-03 00:30:00,0610,41.783145234,-87.73633087
2016-02-03 00:30:00,0810,41.938935753,-87.807988791
2016-02-03 00:23:00,1310,41.718315644,-87.551019008
2016-02-03 00:20:00,0610,41.75109982,-87.615878739
2016-02-03 00:19:00,0454,41.75111835,-87.676808291
2016-02-03 00:15:00,0320,41.751875725,-87.555460115
2016-02-03 00:15:00,0560,41.779597995,-87.637522586
2016-02-03 00:15:00,0486,41.748828946,-87.603898816
2016-02-03 00:12:00,0820,41.775048663,-87.649523212
2016-02-03 00:10:00,2022,41.80036463,-87.703753695
2016-02-03 00:01:00,1153,41.990175997,-87.781726774
2016-02-03 00:01:00,1150,41.894465726,-87.624241063
2016-02-03 00:01:00,0486,41.886370204,-87.620691199
2016-02-03 00:01:00,1150,41.95599558,-87.760720254
2016-02-03 00:01:00,0810,41.743428895,-87.567324423
2016-02-03 00:00:00,1750,41.763080225,-87.580520761
2016-02-03 00:00:00,502P,41.75691138,-87.589843449
2016-02-03 00:00:00,0560,41.886668685,-87.657350093
2016-02-03 00:00:00,1120,41.859232243,-87.69485101
2016-02-02 23:50:00,031A,41.866860535,-87.66765497
2016-02-02 23:48:00,0610,41.722175241,-87.596434621
2016-02-02 23:39:00,1310,41.728336543,-87.58501858
2016-02-02 23:35:00,0486,41.74531991,-87.600164211
2016-02-02 23:30:00,0820,41.907587857,-87.764117705
2016-02-02 23:30:00,1320,41.756106295,-87.642438283
2016-02-02 23:30:00,0910,41.895940996,-87.675220626
2016-02-02 23:20:00,0486,41.847232454,-87.716092419
2016-02-02 23:18:00,051A,41.775314877,-87.703778772
2016-02-02 23:15:00,0810,41.92436229,-87.73687555
2016-02-02 23:03:00,3731,41.932172095,-87.733138739
2016-02-02 23:00:00,0810,41.703713973,-87.530450671
2016-02-02 23:00:00,0460,41.860149538,-87.694485803
2016-02-02 23:00:00,0910,41.892507682,-87.626238686
2016-02-02 23:00:00,1320,41.907654533,-87.734599129
2016-02-02 23:00:00,0910,41.783546797,-87.699610017
2016-02-02 23:00:00,1320,41.813274191,-87.597621648
2016-02-02 23:00:00,0910,41.73678777,-87.545822951
2016-02-02 23:00:00,0820,41.871371147,-87.627514417
2016-02-02 23:00:00,0265,41.877621368,-87.620659891
2016-02-02 22:45:00,0486,41.843922218,-87.6269207
2016-02-02 22:45:00,1811,41.893848139,-87.759296014
2016-02-02 22:43:00,0860,42.019399237,-87.675049485
2016-02-02 22:38:00,1310,41.892260249,-87.747006374
2016-02-02 22:33:00,0110,41.747370809,-87.550387856
2016-02-02 22:30:00,0620,41.785161229,-87.620603115
2016-02-02 22:30:00,1320,41.941552593,-87.667095498
2016-02-02 22:30:00,1150,41.729343699,-87.63020698
2016-02-02 22:25:00,0820,41.798518661,-87.704927005
2016-02-02 22:25:00,3710,41.873699424,-87.704705156
2016-02-02 22:18:00,031A,41.876864477,-87.743684509
2016-02-02 22:17:00,2860,41.727108768,-87.599748535
2016-02-02 22:15:00,0486,41.757955332,-87.574899739
2016-02-02 22:05:00,501A,41.768517219,-87.615332793
2016-02-02 22:00:00,0630,41.787382824,-87.624388303
2016-02-02 22:00:00,031A,41.892777897,-87.717453789
2016-02-02 22:00:00,1320,41.751398464,-87.654179301
2016-02-02 22:00:00,0486,41.922702616,-87.776895718
2016-02-02 22:00:00,0810,41.784912855,-87.736387805
2016-02-02 22:00:00,1320,41.96119755,-87.706412224
2016-02-02 22:00:00,1811,41.757601044,-87.663606511
2016-02-02 22:00:00,0910,41.703469224,-87.627354261
2016-02-02 22:00:00,0820,41.924886197,-87.689085373
2016-02-02 21:54:00,1320,41.753291267,-87.648962588
2016-02-02 21:54:00,0486,41.911892742,-87.76064067
2016-02-02 21:50:00,0460,41.79815067,-87.73310366
2016-02-02 21:42:00,0860,41.739265865,-87.604893749
2016-02-02 21:38:00,1220,41.930061206,-87.769849341
2016-02-02 21:30:00,0910,41.870241226,-87.687317637
2016-02-02 21:30:00,0486,41.741953503,-87.61683066
2016-02-02 21:30:00,0486,41.868172512,-87.774229791
2016-02-02 21:30:00,0910,41.751533053,-87.581905378
2016-02-02 21:30:00,0486,41.773686818,-87.622731804
2016-02-02 21:29:00,1310,41.967559954,-87.659654216
2016-02-02 21:29:00,1330,41.881883933,-87.640060441
2016-02-02 21:27:00,041A,41.879633598,-87.736281864
2016-02-02 21:25:00,1310,41.752785759,-87.56140445
2016-02-02 21:00:00,1310,41.932022715,-87.774778728
2016-02-02 21:00:00,0810,41.909608631,-87.747406059
2016-02-02 21:00:00,1320,41.987780049,-87.80919848
2016-02-02 21:00:00,0810,41.73627756,-87.614519556
2016-02-02 21:00:00,1320,41.9599582,-87.722899558
2016-02-02 21:00:00,1320,41.849915823,-87.690484169
2016-02-02 21:00:00,0460,41.846295584,-87.690384617
2016-02-02 20:57:00,0110,41.872709648,-87.711929688
2016-02-02 20:56:00,1506,41.880575249,-87.738469028
2016-02-02 20:55:00,1121,41.917671378,-87.658933611
2016-02-02 20:50:00,0460,41.957533761,-87.711915144
2016-02-02 20:50:00,0810,41.899968223,-87.62651636
2016-02-02 20:45:00,1811,41.875909178,-87.7028182
2016-02-02 20:43:00,2820,41.881476477,-87.66483362
2016-02-02 20:40:00,1330,41.890990057,-87.620900612
2016-02-02 20:37:00,1506,41.880575249,-87.738469028
2016-02-02 20:35:00,0340,41.941054635,-87.808063289
2016-02-02 20:33:00,1811,41.879113628,-87.749370183
2016-02-02 20:30:00,041A,41.762315904,-87.649192917
2016-02-02 20:30:00,0890,41.7128602,-87.592464611
2016-02-02 20:30:00,0810,41.88527183,-87.629480401
2016-02-02 20:30:00,1320,41.843823409,-87.626918117
2016-02-02 20:30:00,1310,41.761034113,-87.649158884
2016-02-02 20:20:00,0460,41.968462892,-87.659670442
2016-02-02 20:20:00,2900,41.731144695,-87.66292886
2016-02-02 20:20:00,1811,41.867608211,-87.680298775
2016-02-02 20:15:00,1811,41.750704096,-87.585664032
2016-02-02 20:15:00,0320,41.71617235,-87.601850794
2016-02-02 20:15:00,2850,41.929104501,-87.697531954
2016-02-02 20:10:00,0860,41.808659359,-87.660921846
2016-02-02 20:09:00,0462,41.778099133,-87.633828531
2016-02-02 20:03:00,0820,41.794257836,-87.648919345
2016-02-02 20:00:00,0910,41.987112086,-87.712661153
2016-02-02 20:00:00,5002,41.760173797,-87.560238332
2016-02-02 20:00:00,0610,41.949856268,-87.803484135
2016-02-02 20:00:00,0820,41.899619591,-87.673059741
2016-02-02 20:00:00,1320,41.855229392,-87.654359309
2016-02-02 20:00:00,1330,41.880775433,-87.627029031
2016-02-02 20:00:00,0560,41.892753031,-87.624193896
2016-02-02 20:00:00,0910,41.735733569,-87.667241126
2016-02-02 20:00:00,0820,41.922763569,-87.717856319
2016-02-02 20:00:00,0910,41.861734849,-87.712847261
2016-02-02 20:00:00,2820,41.798016319,-87.675970438
2016-02-02 20:00:00,0820,41.88281182,-87.704476298
2016-02-02 20:00:00,0910,41.93934905,-87.70557876
2016-02-02 20:00:00,0810,41.887521986,-87.624552898
2016-02-02 20:00:00,0560,41.668187419,-87.620580869
2016-02-02 20:00:00,0610,41.935144531,-87.662329247
2016-02-02 20:00:00,0486,41.878560668,-87.748023918
2016-02-02 19:59:00,1506,41.880188794,-87.742816709
2016-02-02 19:59:00,1154,41.873699424,-87.704705156
2016-02-02 19:55:00,0486,41.879551283,-87.668360502
2016-02-02 19:55:00,5004,41.901746916,-87.667450688
2016-02-02 19:55:00,1320,41.874986035,-87.68780594
2016-02-02 19:45:00,1506,41.881036302,-87.737943307
2016-02-02 19:39:00,3731,41.772464679,-87.645118533
2016-02-02 19:35:00,0560,41.899145291,-87.627910223
2016-02-02 19:30:00,051A,41.838057753,-87.70484492
2016-02-02 19:30:00,0820,41.773455295,-87.706480471
2016-02-02 19:30:00,2820,41.951869664,-87.649625343
2016-02-02 19:30:00,0910,41.941595948,-87.727948605
2016-02-02 19:25:00,033A,41.911970183,-87.761863395
2016-02-02 19:21:00,0486,41.668187419,-87.620580869
2016-02-02 19:20:00,0486,41.785018995,-87.609703726
2016-02-02 19:20:00,1310,41.778565553,-87.658119965
2016-02-02 19:18:00,1330,41.86625461,-87.718967674
2016-02-02 19:15:00,0460,41.925043115,-87.676578899
2016-02-02 19:15:00,0560,41.866517317,-87.695178701
2016-02-02 19:15:00,2014,41.875891299,-87.704562506
2016-02-02 19:15:00,0610,41.916227312,-87.686494003
2016-02-02 19:15:00,0330,41.939287054,-87.782239073
2016-02-02 19:10:00,0486,41.895540733,-87.753169016
2016-02-02 19:10:00,143A,41.88534443,-87.709952709
2016-02-02 19:05:00,0460,41.726360582,-87.556072032
2016-02-02 19:00:00,0910,41.780708838,-87.709067984
2016-02-02 19:00:00,0810,41.774202652,-87.71627987
2016-02-02 19:00:00,0820,41.908177317,-87.717221298
2016-02-02 19:00:00,1320,41.80335539,-87.727128067
2016-02-02 19:00:00,0326,41.822506426,-87.710470872
2016-02-02 19:00:00,1811,41.87623146,-87.721302911
2016-02-02 18:59:00,0850,41.751164599,-87.612198632
2016-02-02 18:57:00,1150,41.742150773,-87.585766931
2016-02-02 18:54:00,0930,41.760168547,-87.670979943
2016-02-02 18:45:00,0860,42.019399237,-87.675049485
2016-02-02 18:45:00,0460,41.917589768,-87.754619087
2016-02-02 18:33:00,051A,41.80050104,-87.730723493
2016-02-02 18:30:00,2825,41.881476477,-87.66483362
2016-02-02 18:30:00,1563,41.960331209,-87.704556631
2016-02-02 18:26:00,0860,41.897895128,-87.624096605
2016-02-02 18:25:00,0320,41.917407385,-87.70579017
2016-02-02 18:25:00,0486,41.900335425,-87.764237218
2016-02-02 18:25:00,4625,41.906623511,-87.769453017
2016-02-02 18:20:00,0460,41.983542026,-87.729669952
2016-02-02 18:15:00,2027,41.881329239,-87.76322346
2016-02-02 18:15:00,0890,41.885730611,-87.625542215
2016-02-02 18:07:00,0560,41.78851612,-87.623928461
2016-02-02 18:00:00,0910,41.785917989,-87.66194787
2016-02-02 18:00:00,1320,41.916002784,-87.634591587
2016-02-02 18:00:00,1320,41.943439108,-87.662595152
2016-02-02 18:00:00,1130,41.792325864,-87.782674626
2016-02-02 18:00:00,2826,41.807895698,-87.721671344
2016-02-02 18:00:00,0460,41.847471709,-87.707564181
2016-02-02 18:00:00,0810,41.943266352,-87.674465841
2016-02-02 18:00:00,0810,41.826327421,-87.644780455
2016-02-02 18:00:00,0910,41.773185329,-87.670127507
2016-02-02 18:00:00,0610,41.654793078,-87.53867709
2016-02-02 18:00:00,031A,41.763913078,-87.695459685
2016-02-02 18:00:00,0520,41.691214669,-87.538898999
2016-02-02 18:00:00,0820,41.784637343,-87.641750732
2016-02-02 18:00:00,0810,41.920980843,-87.774401033
2016-02-02 18:00:00,1320,41.740416003,-87.551487304
2016-02-02 18:00:00,0810,41.920980843,-87.774401033
2016-02-02 18:00:00,0460,41.779109284,-87.644772518
2016-02-02 18:00:00,0486,41.883467164,-87.758849118
2016-02-02 17:50:00,1310,41.829568547,-87.628069217
2016-02-02 17:50:00,0890,41.750657714,-87.614956494
2016-02-02 17:49:00,0860,41.882539542,-87.627850543
2016-02-02 17:45:00,2826,41.896029696,-87.719993652
2016-02-02 17:45:00,1310,41.971275444,-87.690250851
2016-02-02 17:42:00,0330,41.799461412,-87.596206318
2016-02-02 17:35:00,0486,41.77029895,-87.628293582
2016-02-02 17:35:00,0820,41.86823189,-87.705026738
2016-02-02 17:33:00,0486,41.727731008,-87.649464728
2016-02-02 17:31:00,0340,41.896888586,-87.628203192
2016-02-02 17:30:00,1320,41.759074654,-87.641820016
2016-02-02 17:30:00,2820,41.791778368,-87.652381741
2016-02-02 17:30:00,1320,41.813274426,-87.597658328
2016-02-02 17:30:00,1750,41.763181992,-87.609161079
2016-02-02 17:25:00,0554,41.778877155,-87.708840106
2016-02-02 17:20:00,0820,41.722362598,-87.58382047
2016-02-02 17:10:00,0810,41.93510665,-87.752538598
2016-02-02 17:06:00,1563,41.892880444,-87.679417027
2016-02-02 17:06:00,4387,41.726136684,-87.573889357
2016-02-02 17:05:00,2825,41.812084717,-87.59529495
2016-02-02 17:01:00,0320,41.91007391,-87.653106106
2016-02-02 17:01:00,4387,41.812084717,-87.59529495
2016-02-02 17:00:00,0460,41.869750819,-87.63992721
2016-02-02 17:00:00,1563,41.839809174,-87.717106897
2016-02-02 17:00:00,0860,41.85199252,-87.688888738
2016-02-02 17:00:00,0890,41.788987036,-87.74147999
2016-02-02 17:00:00,0910,41.757345736,-87.629615532
2016-02-02 17:00:00,0860,41.754592961,-87.741528537
2016-02-02 17:00:00,1310,41.694243217,-87.683728716
2016-02-02 17:00:00,1320,41.837828905,-87.665743111
2016-02-02 17:00:00,1310,41.776322631,-87.605838376
2016-02-02 17:00:00,0890,41.88249622,-87.624380767
2016-02-02 17:00:00,0810,41.856524122,-87.705387287
2016-02-02 17:00:00,0610,41.751092319,-87.561373433
2016-02-02 17:00:00,1320,41.87675128,-87.747842145
2016-02-02 17:00:00,0910,41.708487135,-87.620007718
2016-02-02 17:00:00,0560,41.782767332,-87.774121716
2016-02-02 17:00:00,0810,41.736810342,-87.665522615
2016-02-02 17:00:00,1150,41.764408686,-87.700718417
2016-02-02 17:00:00,0820,41.79649145,-87.624889365
2016-02-02 17:00:00,0610,41.854473966,-87.71241824
2016-02-02 17:00:00,1154,41.773049008,-87.735284381
2016-02-02 16:55:00,0460,41.903287211,-87.765695071
2016-02-02 16:55:00,1360,41.996433382,-87.704458889
2016-02-02 16:53:00,1330,41.786072648,-87.714409703
2016-02-02 16:51:00,0910,41.862820415,-87.705564306
2016-02-02 16:50:00,0486,41.764102636,-87.690571736
2016-02-02 16:50:00,1780,41.723184608,-87.651469055
2016-02-02 16:45:00,1780,41.896095397,-87.628186206
2016-02-02 16:45:00,0460,41.765594255,-87.62101766
2016-02-02 16:40:00,0460,41.939771822,-87.743921282
2016-02-02 16:36:00,0560,41.726206981,-87.64334118
2016-02-02 16:30:00,0810,41.869003374,-87.641580099
2016-02-02 16:30:00,0820,41.884090949,-87.659532917
2016-02-02 16:30:00,0820,41.850658525,-87.638478095
2016-02-02 16:22:00,1156,41.948635916,-87.76520471
2016-02-02 16:15:00,0810,41.850658525,-87.638478095
2016-02-02 16:15:00,0460,41.944869887,-87.731619174
2016-02-02 16:15:00,1320,41.847622186,-87.710003421
2016-02-02 16:14:00,1811,41.74951725,-87.599508123
2016-02-02 16:10:00,1310,41.759074654,-87.641820016
2016-02-02 16:07:00,0460,41.931580848,-87.742956658
2016-02-02 16:05:00,0460,41.780226662,-87.596195666
2016-02-02 16:03:00,0890,41.658268087,-87.556843786
2016-02-02 16:03:00,0312,41.925921947,-87.649432101
2016-02-02 16:00:00,0820,41.886136031,-87.668112273
2016-02-02 16:00:00,0820,42.013140076,-87.686204754
2016-02-02 16:00:00,0610,41.776280023,-87.70062743
2016-02-02 16:00:00,041A,41.953771994,-87.718131582
2016-02-02 16:00:00,0460,41.748439329,-87.63482489
2016-02-02 16:00:00,0820,41.89608709,-87.626834633
2016-02-02 16:00:00,0890,41.900885143,-87.632842653
2016-02-02 16:00:00,1305,41.796196948,-87.723245847
2016-02-02 16:00:00,0910,41.944516662,-87.650336145
2016-02-02 16:00:00,1780,41.702059877,-87.535283023
2016-02-02 16:00:00,0486,41.706987456,-87.620244029
2016-02-02 16:00:00,041A,41.970305727,-87.726875189
2016-02-02 15:55:00,0486,41.936538558,-87.642883188
2016-02-02 15:45:00,0460,41.793962327,-87.670122389
2016-02-02 15:45:00,1811,41.752630439,-87.603998704
2016-02-02 15:45:00,0810,41.967203764,-87.713328783
2016-02-02 15:40:00,031A,41.765686335,-87.688165983
2016-02-02 15:37:00,5011,41.894862718,-87.764098485
2016-02-02 15:31:00,0460,41.692378887,-87.621046145
2016-02-02 15:30:00,0460,41.774330666,-87.708484611
2016-02-02 15:30:00,1153,41.748060338,-87.741302702
2016-02-02 15:30:00,0545,41.783365222,-87.622173961
2016-02-02 15:28:00,0860,41.83805499,-87.645458414
2016-02-02 15:20:00,0486,41.653573582,-87.608264168
2016-02-02 15:15:00,0460,41.965236385,-87.716936591
2016-02-02 15:15:00,2825,41.651209454,-87.545925802
2016-02-02 15:15:00,0810,41.979006297,-87.906463155
2016-02-02 15:11:00,041A,41.754014556,-87.569932572
2016-02-02 15:02:00,0498,41.876387675,-87.735328012
2016-02-02 15:00:00,3100,41.775129883,-87.668978317
2016-02-02 15:00:00,1150,41.939309171,-87.643165716
2016-02-02 15:00:00,0890,41.950699746,-87.664853387
2016-02-02 15:00:00,0460,41.974031676,-87.659806667
2016-02-02 15:00:00,0890,41.957592073,-87.699987884
2016-02-02 15:00:00,0610,41.675007656,-87.623774368
2016-02-02 15:00:00,0870,41.882389156,-87.624374606
2016-02-02 15:00:00,0520,41.877534837,-87.672262652
2016-02-02 15:00:00,0610,41.773297638,-87.715881618
2016-02-02 15:00:00,1154,41.741986494,-87.577018722
2016-02-02 15:00:00,0610,41.951598987,-87.802326404
2016-02-02 15:00:00,0620,41.776215787,-87.598536608
2016-02-02 14:50:00,0860,41.90831752,-87.746073287
2016-02-02 14:50:00,0486,41.906353976,-87.718539284
2016-02-02 14:50:00,0560,41.830638056,-87.65435873
2016-02-02 14:49:00,1811,41.730521546,-87.609520701
2016-02-02 14:45:00,0460,41.759461324,-87.606648269
2016-02-02 14:45:00,5002,41.751617946,-87.660231166
2016-02-02 14:30:00,0610,41.759774484,-87.64228165
2016-02-02 14:30:00,0496,41.770434869,-87.659634911
2016-02-02 14:30:00,1153,41.996005693,-87.720259654
2016-02-02 14:26:00,1130,41.806289611,-87.664907928
2016-02-02 14:25:00,0560,41.92494935,-87.761100841
2016-02-02 14:25:00,0320,41.919569195,-87.75478492
2016-02-02 14:25:00,0460,41.746665865,-87.605106926
2016-02-02 14:20:00,1153,41.77974142,-87.645389036
2016-02-02 14:17:00,0460,41.732075134,-87.666249439
2016-02-02 14:09:00,0486,41.78851612,-87.623928461
2016-02-02 14:00:00,0810,41.891557116,-87.635937868
2016-02-02 14:00:00,0460,41.875623519,-87.651848594
2016-02-02 14:00:00,0860,41.882394062,-87.627844798
2016-02-02 14:00:00,0486,41.880401861,-87.752850634
2016-02-02 14:00:00,1360,41.816321863,-87.631189677
2016-02-02 14:00:00,0560,41.918711651,-87.76551063
2016-02-02 13:52:00,1812,42.011371023,-87.676707154
2016-02-02 13:45:00,0820,41.949874381,-87.783982264
2016-02-02 13:38:00,1811,41.98287878,-87.791440835
2016-02-02 13:35:00,4625,41.773166547,-87.664049499
2016-02-02 13:32:00,1310,41.771728256,-87.65186433
2016-02-02 13:30:00,0486,41.875154967,-87.667881008
2016-02-02 13:30:00,0486,41.889870103,-87.752966917
2016-02-02 13:30:00,0890,41.866517317,-87.695178701
2016-02-02 13:30:00,0890,41.926522301,-87.767293453
2016-02-02 13:27:00,2024,41.898260753,-87.71640569
2016-02-02 13:27:00,2021,41.97638675,-87.655703376
2016-02-02 13:24:00,1025,41.775129883,-87.668978317
2016-02-02 13:20:00,0860,41.77766302,-87.782088826
2016-02-02 13:19:00,1330,41.930809567,-87.687857122
2016-02-02 13:15:00,0860,41.945238279,-87.712670479
2016-02-02 13:10:00,0545,41.76740997,-87.690652359
2016-02-02 13:05:00,2024,41.878858618,-87.726646342
2016-02-02 13:05:00,0486,41.859818912,-87.718889785
2016-02-02 13:03:00,051A,41.759857015,-87.577380691
2016-02-02 13:00:00,0610,41.756655606,-87.562688485
2016-02-02 13:00:00,1150,41.882470918,-87.627847625
2016-02-02 13:00:00,0486,41.903628292,-87.725115181
2016-02-02 13:00:00,0820,41.832763264,-87.649463331
2016-02-02 13:00:00,2825,41.783299299,-87.607248137
2016-02-02 13:00:00,0460,41.911089466,-87.640288231
2016-02-02 13:00:00,0810,41.778508181,-87.68484048
2016-02-02 13:00:00,0870,41.885478509,-87.636822924
2016-02-02 13:00:00,1320,41.890040085,-87.686673794
2016-02-02 13:00:00,0820,41.918897061,-87.66063661
2016-02-02 13:00:00,1154,41.788191418,-87.666859716
2016-02-02 13:00:00,1152,41.884759521,-87.636823389
2016-02-02 13:00:00,0890,41.884759521,-87.636823389
2016-02-02 12:59:00,1310,41.743092845,-87.707083677
2016-02-02 12:57:00,1811,41.894991356,-87.747120967
2016-02-02 12:54:00,0860,41.754592961,-87.741528537
2016-02-02 12:50:00,0486,41.858158349,-87.722437028
2016-02-02 12:49:00,0860,41.899734047,-87.624142375
2016-02-02 12:45:00,1582,41.778015745,-87.598061446
2016-02-02 12:40:00,0870,41.885503844,-87.627935448
2016-02-02 12:40:00,0545,41.754121535,-87.707460248
2016-02-02 12:36:00,0486,41.875167658,-87.733448402
2016-02-02 12:35:00,0860,41.882539542,-87.627850543
2016-02-02 12:30:00,0820,41.768238429,-87.63601045
2016-02-02 12:30:00,0484,41.87063654,-87.733905655
2016-02-02 12:30:00,0313,41.801141301,-87.685012091
2016-02-02 12:30:00,0820,41.770408737,-87.628296046
2016-02-02 12:30:00,0890,41.883208368,-87.634456935
2016-02-02 12:30:00,0820,41.913315003,-87.682004395
2016-02-02 12:30:00,0560,41.688218178,-87.537357913
2016-02-02 12:20:00,0560,41.751041745,-87.619331553
2016-02-02 12:20:00,1563,41.848012175,-87.716668495
2016-02-02 12:15:00,0460,41.761135248,-87.630900966
2016-02-02 12:15:00,0470,41.892655438,-87.718670666
2016-02-02 12:07:00,2024,41.882119263,-87.773759363
2016-02-02 12:03:00,0486,41.722083923,-87.551068541
2016-02-02 12:00:00,1121,41.846801978,-87.623527134
2016-02-02 12:00:00,0486,41.787744843,-87.72382101
2016-02-02 12:00:00,0460,41.706100664,-87.669184073
2016-02-02 12:00:00,1154,41.932399333,-87.75007512
2016-02-02 12:00:00,0820,41.868541914,-87.639235361
2016-02-02 12:00:00,0890,42.010414366,-87.661244372
2016-02-02 12:00:00,1130,41.958417522,-87.681743845
2016-02-02 12:00:00,1130,41.846801978,-87.623527134
2016-02-02 12:00:00,2825,41.748950593,-87.571062634
2016-02-02 12:00:00,0560,42.011908523,-87.672341224
2016-02-02 12:00:00,0890,41.869201889,-87.670589881
2016-02-02 12:00:00,1154,41.743448981,-87.605018691
2016-02-02 12:00:00,0460,41.754121535,-87.707460248
2016-02-02 12:00:00,1305,41.777384812,-87.722727593
2016-02-02 11:49:00,1310,41.844073188,-87.626926379
2016-02-02 11:45:00,1710,41.753070382,-87.66836293
2016-02-02 11:45:00,0910,41.899796734,-87.715237513
2016-02-02 11:44:00,2826,41.883646503,-87.626233574
2016-02-02 11:40:00,0560,41.888912794,-87.759057411
2016-02-02 11:30:00,1130,41.892605313,-87.619839586
2016-02-02 11:24:00,1811,41.880626967,-87.734164817
2016-02-02 11:22:00,0486,41.801875741,-87.723408371
2016-02-02 11:20:00,1320,41.72405783,-87.656665216
2016-02-02 11:20:00,1330,41.868541914,-87.639235361
2016-02-02 11:15:00,502P,41.73471821,-87.545771294
2016-02-02 11:15:00,1821,41.911590736,-87.73531182
2016-02-02 11:07:00,0460,41.866244835,-87.7197057
2016-02-02 11:02:00,2826,41.745622344,-87.547924633
2016-02-02 11:00:00,1310,41.841901285,-87.728129583
2016-02-02 11:00:00,2820,41.771471819,-87.590569805
2016-02-02 11:00:00,0890,41.876607964,-87.627644063
2016-02-02 11:00:00,0820,41.99634122,-87.705670112
2016-02-02 11:00:00,0820,41.756543074,-87.562686166
